6a2fb6bb-3acc-4283-aa9b-3c8222eb5094	12
ed31e85d-1efb-402f-8ed4-3b9bc83265f0	1
373ccb00-1a86-419f-b2c0-530957bf5148	0
ab41b694-4739-4933-97ab-19964fb0a723	13
58eb7f24-bbed-4f7e-b42b-bb666e02429e	2
f5d2a478-2759-4402-a074-3e37df1dec36	28
801ff9ed-a2cf-4f50-9d9d-73e06eaca36f	1
4613fec2-9d42-4e35-9052-d2de774abd34	185
a2133c2d-85e1-4dc5-bdb1-a178125cc4ae	5
5b5ff25d-6da2-41b5-93ca-bb27a8948f68	16
3fec53fd-2e03-479e-8a9e-cc44ee82d820	1
b422a0e2-439e-4c46-af77-8bde39029ab8	86
797691c4-2166-4a15-a261-f0f31cd0b3e4	1
2a412744-a3b1-4567-9367-008397815da5	25
7a8081d5-6757-48aa-8edd-c2bef332b81e	36
b73936f5-7671-4d79-91c8-d4c7cf21e786	45
3773b31b-d081-491c-9ea0-3d5b6d16ee20	72
2661b7ac-e88e-45b9-b9eb-98789b1cb130	3
0d8ca587-4d3c-4994-8826-19dbd0737d79	2
36813d86-2fe2-4c40-b004-91b50f902754	16
295920e0-1cf2-4ec7-9652-50eaaac83f5b	20
3116494e-bffb-4d9f-8122-981a78c0fd4a	14
ff01316b-5524-41ce-a6e8-fa94d12ce075	20
72f13f6b-2f08-4610-a2e0-1638b8d9b984	15
22c9a656-9ea4-4811-a6f4-0ad988a4a3b4	10
3b902f62-81a1-48a5-a234-2bbcbd4f6a00	1
5d07213b-3962-4c77-8be9-ed8f06373c6b	50
5e39588f-61fd-4fa2-be85-eb55de601b63	12
51ba3552-38db-4696-ab52-07e1b6188491	1
a3b01aaa-9cf6-4dbc-94f0-30efbfb78d53	1
b137cab0-0363-4b8a-b12f-d448d3cc52f9	1
e1641c6e-dbbe-4f08-92bf-4bd978da85d0	1
06945d9e-c446-48c3-b0d5-cfd04272d9fe	1
87b3dbf0-5837-41a5-8f27-b0bc1c62725b	11
5ef4c633-edf1-4997-9154-63f37c31c81b	20
1112e0ec-4597-4e9b-8d25-dce1e833b648	4
86346eca-f0d6-4446-8032-d1b3235fa34f	15
0279f523-b287-44ce-9656-b9a4f66eff8d	17
e5ed350a-24d3-4d12-a68f-01d3e7d90d60	30
0daa4dfe-28df-4a1d-950e-4572377c5747	90
eb46b9f0-6720-496a-806b-5b84ffecf4ac	30
1ee9ffba-167a-4b04-8c09-cf92e41c19fc	44
98b32d72-0520-4cde-a6a7-1e35c3d9b35a	10
f52467f5-305c-4aab-afe3-824536a697ee	5
66020fc1-a8a9-452a-9c78-524c8f463a91	20
94a8903f-5531-4cf4-9f94-e5acbfff76ab	3
832f4815-a87e-4cc2-8856-7a8109dd16fb	1
15a91ba2-da22-402e-b194-6012e772ea6b	2
e37bff88-e65e-48d8-90c1-b8677fc74d35	30
33553424-ef69-4b16-8ab0-21c82986a511	100
22f2dddd-6201-4892-8563-32f55693384c	1
3316a736-8ae5-416d-b6c1-ffe242986919	60
cdc1b4bf-90c1-429e-8787-5357326f3427	14
2ed663b6-cb49-4249-b54d-be0982b0555a	2
fd1da820-111d-44a9-83aa-d5362aafc313	135
f4e396d6-f221-4b73-a9ed-47c6cf5274ca	15
db77773f-ee7d-4f22-a473-38ad8285a2a1	10
46481fc4-53ac-486f-8138-ee6324ed57c6	4
f5dbbdfd-eb80-4454-88be-5b8e0c6a04e0	7
98d5221f-b6bf-4209-9c84-0a5349e906a3	1
a5993b00-c3df-42a8-898f-59a5a73d23b2	1
c5bf93b0-04fb-4f95-9e1f-54e9a30de1ba	10
b822c5b2-1c30-4c29-8896-d7506029f71e	10
0b2873e2-7fb6-40f5-bac3-c8edca9424ae	69
fefacac1-7b1a-4c2c-b2a0-2ff343379aa0	1
eafa17b7-53c5-4d37-837e-51c4ab200e51	20
e36459ce-ff08-4be4-b6fb-cc79adb7c57c	1
1305890c-2015-475d-a428-283807e5e953	238
c047c715-6aad-4189-8dce-69319d70bd77	41
1b2b3c02-9c85-4685-b6fb-006cff276ce2	18
fa41d2f0-4561-4c3e-a274-9eabfa064c3f	2
8147d77a-925a-4dcb-ba68-321d5d323677	30
1e92e04a-4b50-4ebb-a15b-580c6393d276	15
7557ebcf-8350-47c1-9d52-a10268153382	10
22ec2daa-bfa6-4d12-acb1-1ebc31561287	1
73d9b5a1-7c22-4eb4-ad08-2e510de8884c	2
b8ed47aa-e4df-4f83-a67f-d1fde792c189	30
a0738822-db3b-4979-9c06-7a8e5389af16	30
